source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
Crossref,10.17951/ms.2025.9.11-26,10.17951/ms.2025.9.11-26,"Large Language Models as Revolutionary Media Objects: Rethinking Relationality, Agency, and Knowledge in the Age of Generative AI","<jats:p>The rise of generative AI, like large language models (LLMs), highlights a profound shift in the contemporary media landscape. LLMs produce deep mediatization effects, being part of the emerging generative infrastructure of contemporary digital capitalism. This paper conceptualizes LLMs as revolutionary media objects, drawing on theories from actor-network theory, object-oriented ontology, and critical AI studies to argue that their generative capacities enable new forms of non-human forms of machine semiosis, synthetic subjectivity, and recursive epistemologies. These generative models decenter anthropocentric frameworks and showcase a need for reevaluation of the relationship between humans, objects, and meaning and knowledge production via the phenomena of machine semiosis and digital habitus. Through a systematic literature review and theoretical synthesis, this work introduces concepts such as synthetic relationality, generative ecologies, and agentic co-entanglement to analyze how LLMs reconfigure sociality, power, and epistemology. The paper offers a novel framework for understanding the role of generative AI in reshaping contemporary platform infrastructures, with significant effects toward central concepts like agency, sociality, and knowledge production. This paper contributes to ongoing discussions within media theory and critical studies on AI about the role of LLMs in contemporary society.</jats:p>",2026-01-07,Bogdan Andrei Lungu,Mediatization Studies,journal-article,0,https://doi.org/10.17951/ms.2025.9.11-26
Crossref,10.5220/0013472600003956,10.5220/0013472600003956,A Review on Large Language Models and Generative AI in Banking,,2025,Daniel Staegemann; Christian Haertel; Christian Daase; Matthias Pohl; Mohammad Abdallah; Klaus Turowski,"Proceedings of the 7th International Conference on Finance, Economics, Management and IT Business",proceedings-article,2,https://doi.org/10.5220/0013472600003956
Crossref,10.1007/979-8-8688-1609-3_1,10.1007/979-8-8688-1609-3_1,Megabrains 101: Generative AI and LLMs Unboxed,,2025,Satej Kumar Sahu,Generative AI-Driven Application Development with Java,book-chapter,0,https://doi.org/10.1007/979-8-8688-1609-3_1
Crossref,10.1007/979-8-8688-1001-5_8,10.1007/979-8-8688-1001-5_8,Use Cases,,2024,Banu Parasuraman,Mastering Spring AI,book-chapter,0,https://doi.org/10.1007/979-8-8688-1001-5_8
Crossref,10.3390/math11061477,10.3390/math11061477,Effort and Cost Estimation Using Decision Tree Techniques and Story Points in Agile Software Development,"<jats:p>Early effort estimation is important for efficiently planning the use of resources in an Information Technology (IT) project. However, limited research has been conducted on the topic of effort estimation in agile software development using artificial intelligence. This research project contributes to strengthening the use of hybrid models composed of algorithmic models and learning oriented techniques as a project-level effort estimation method in agile frameworks. Effort estimation in agile methods such as Scrum uses a story point approach that measures, using an arithmetic scale, the effort required to complete a release of the system. This project relied on labeled historical data to estimate the completion time measured in days and the total cost of a project set in Pakistani rupees (PKR). using a decision tree, random forest and AdaBoost to improve the accuracy of predictions. Models were trained using 10-fold cross-validation and the relative error was used as a comparison with literature results. The bootstrap aggregation (bagging) ensemble made of the three techniques provides the highest accuracy, and project classification also improves the estimates.</jats:p>",2023-03-17,Eduardo Rodríguez Sánchez; Eduardo Filemón Vázquez Santacruz; Humberto Cervantes Maceda,Mathematics,journal-article,58,https://doi.org/10.3390/math11061477
Crossref,10.1007/s00146-026-03070-1,10.1007/s00146-026-03070-1,"Generative AI, large language models, and their agentic framing in news media","<jats:title>Abstract</jats:title>
                  <jats:p>News reporting on generative artificial intelligence (GenAI) and large language models (LLMs) plays a central role in shaping the public epistemology of these technologies, as journalism co-produces public agendas and narratives. Central to these debates are framing practices that portray LLM-based technologies as mentalistic, often through metaphors that attribute human-like cognitive capabilities or even experiences to AI systems (e.g. AI “thinks” or “feels”). While anthropomorphic framing has a long history in technology discourse, such practices carry particular social, cultural, and political weight when they contribute to inflated perceptions of AI capabilities. The present study analyses LLM-centric news framing with a focus on mentalistic representations, examining their thematic contexts, valence, and metaphorical patterns from a comparative, cross-cultural perspective. It combines computational text analysis with manual content analysis to critically explore 18,032 English-language news articles published between 2022 and 2024 across 15 outlets in Europe, Asia, and North America. The findings show that mentalistic framings are present but not uniformly dominant, varying across editorial cultures and journalistic styles. Situated against news media’s growing organisational and economic entanglement with GenAI, the study contributes to debates on AI imaginaries, public epistemology, and journalism’s role in fostering critical AI literacy.</jats:p>",2026-05-11,Dennis Nguyen; Magdalena Wischnewski,AI &amp; SOCIETY,journal-article,0,https://doi.org/10.1007/s00146-026-03070-1
Crossref,10.1007/978-981-95-1378-9_9,10.1007/978-981-95-1378-9_9,Large Language Models—I,,2026,Usman Qamar; Muhammad Summair Raza,Generative AI,book-chapter,0,https://doi.org/10.1007/978-981-95-1378-9_9
Crossref,10.1007/979-8-8688-1001-5_6,10.1007/979-8-8688-1001-5_6,Function Calling with Spring AI,,2024,Banu Parasuraman,Mastering Spring AI,book-chapter,0,https://doi.org/10.1007/979-8-8688-1001-5_6
Crossref,10.1007/978-981-95-1378-9_10,10.1007/978-981-95-1378-9_10,Large Language Models—II,,2026,Usman Qamar; Muhammad Summair Raza,Generative AI,book-chapter,0,https://doi.org/10.1007/978-981-95-1378-9_10
Crossref,10.2139/ssrn.4499768,10.2139/ssrn.4499768,Revolutionizing Translation with AI: Unravelling Neural Machine Translation and Generative Pre-Trained Large Language Models,"<jats:p>This work explores the technical advancements in artificial intelligence (AI) for translation, focusing on neural machine translation (NMT) and large language models (LLMs) as primary drivers of progress. We analyze foundational deep learning techniques, the influential Transformer model, and the strengths and weaknesses of NMT and LLMs for translation. Moreover, we offer practical recommendations for translation educators and developers on how to effectively harness AI’s power while addressing potential challenges. Our goal is to enhance understanding of AI-driven translation technologies and equip language professionals with the knowledge needed to make informed decisions when using these cutting-edge tools.</jats:p>",2023,Sai Cheong Siu,,posted-content,5,https://doi.org/10.2139/ssrn.4499768
Crossref,10.36227/techrxiv.174918191.19669700/v1,10.36227/techrxiv.174918191.19669700/v1,Innovative Research on IoT Architecture and Robotic Operating Platforms: Applications of Large Language Models and Generative AI,"<jats:p>This paper introduces an innovative design for robotic operating platforms, underpinned by a transformative Internet of Things (IoT) architecture, seamlessly integrating cutting-edge technologies such as large language models (LLMs), generative AI, edge computing, and 5G networks. The proposed platform aims to elevate the intelligence and autonomy of IoT systems and robotics, enabling them to make real-time decisions and adapt dynamically to changing environments. Through a series of compelling case studies across industries including smart manufacturing, healthcare, and service sectors, this paper demonstrates the substantial potential of IoT-enabled robotics to optimize operational workflows, enhance productivity, and deliver innovative, scalable solutions. By emphasizing the roles of LLMs and generative AI, the research highlights how these technologies drive the evolution of intelligent robotics and IoT, shaping the future of industry-specific advancements. The findings not only showcase the transformative power of these technologies but also offer a forward-looking perspective on their broader societal and industrial implications, positioning them as catalysts for nextgeneration automation and technological convergence.</jats:p>",2025-06-06,Huiwen Han,,posted-content,0,https://doi.org/10.36227/techrxiv.174918191.19669700/v1
Crossref,10.1007/s00117-025-01434-0,10.1007/s00117-025-01434-0,Große Sprachmodelle/Generative KI,,2025-04,Elmar Kotter; Christian Herold,Die Radiologie,journal-article,1,https://doi.org/10.1007/s00117-025-01434-0
Crossref,10.52783/jier.v4i2.767,10.52783/jier.v4i2.767,Impacts and Implications of Generative AI and Large Language Models: Redefining Banking Sector,,2024,,Journal of Informatics Education and Research,journal-article,5,https://doi.org/10.52783/jier.v4i2.767
Crossref,10.55248/gengpi.6.0925.3460,10.55248/gengpi.6.0925.3460,Role of Large Language Models (LLMs) &amp; Generative AI in Marketing Strategy in current context,,2025-09,Dr. Pradnyanand Mishra,International Journal of Research Publication and Reviews,journal-article,0,https://doi.org/10.55248/gengpi.6.0925.3460
Crossref,10.1007/979-8-8688-0403-8_5,10.1007/979-8-8688-0403-8_5,Large Language Models,,2024,Shivam R Solanki; Drupad K Khublani,Generative Artificial Intelligence,book-chapter,0,https://doi.org/10.1007/979-8-8688-0403-8_5
Crossref,10.1016/b978-0-443-33592-1.00002-4,10.1016/b978-0-443-33592-1.00002-4,From model to market: software engineering principles for developing large language model-powered solutions,,2026,Sebastiano Aloscari,Challenges and Applications of Generative Large Language Models,book-chapter,0,https://doi.org/10.1016/b978-0-443-33592-1.00002-4
Crossref,10.63282/3050-9262.ijaidsml-v6i3p111,10.63282/3050-9262.ijaidsml-v6i3p111,Adversarial AI Defense in Large Language Models &amp; Generative AI,,2025,,"International Journal of Artificial Intelligence, Data Science, and Machine Learning",journal-article,0,https://doi.org/10.63282/3050-9262.ijaidsml-v6i3p111
Crossref,10.1007/979-8-8688-1154-8_9,10.1007/979-8-8688-1154-8_9,Data Pipelines in Generative AI,,2025,Arindam Ganguly,Scaling Enterprise Solutions with Large Language Models,book-chapter,0,https://doi.org/10.1007/979-8-8688-1154-8_9
Crossref,10.1049/pbpc078e_ch6,10.1049/pbpc078e_ch6,Generative AI models for sign language translation,,2025-12-11,,Generative AI for Sign Language Recognition and Translation,book-chapter,0,https://doi.org/10.1049/pbpc078e_ch6
Crossref,10.4018/979-8-3373-5017-2.ch013,10.4018/979-8-3373-5017-2.ch013,Trained to Perceive,"<jats:p>The chapter analyses the prejudice towards women in large language models (LLMs), including ChatGPT, Gemini, and Pi, as well as in your own AI. If you frequently utilise LLMs in your daily life, it is essential to recognise their potential biases. This chapter employs critical discourse analysis and intertextuality to examine model outputs across various tasks, including text generation, with an emphasis on creativity, gender, and the interplay between gender and family/career dynamics, as well as perpetrator/victim roles, pronoun usage and resolutions, and responses to gender stereotypes and humour related to gender. These trends illustrate the cultural patterns present in the training data and highlight the inadequacy of current filtering and training techniques. The chapter emphasises that significant enhancement and execution of LLMs are essential to foster, rather than hinder, gender equality.</jats:p>",2025-12-19,Vikas Gupta,Innovations and Ethical Dimensions of Large Language Models,book-chapter,0,https://doi.org/10.4018/979-8-3373-5017-2.ch013
Crossref,10.2139/ssrn.6795338,10.2139/ssrn.6795338,Generative AI for Central Bank Statements: Large Language Models as Monetary Policy Forecasters,"<jats:p>We study whether leading public large language models can forecast central bank policy statements in real time. We generate and archive 140 time-stamped forecasts from five public LLMs during the weeks leading up to three December 2025 policy meetings at the Federal Reserve, the ECB, and the Bank of England. We evaluate forecasts along three dimensions: the realized policy decision, the accuracy of the models' probability forecasts, and the hawkish dovish communication tone of the projected statements. Communication tone is measured using prespecified rubric that captures inflation language, labor market language, risk balance, forward guidance, and voting disagreement. Across the full sample, individual model date accuracy is 87.9 percent, while the equal weight consensus is correct on 92.9 percent of forecast dates and improves probabilistic accuracy by lowering the mean multiclass Brier score from 0.227 to 0.201. The main result is that models agree on the likely rate decision earlier than they agree on the communication surrounding that decision. This matters for finance because markets respond not only to policy actions, but also to the language used to explain them. Generative AI therefore provides a richer ex ante panel of probabilities and projected statements around low frequency monetary policy events.</jats:p>",2026,Jens Hilscher; Yevgeny Mugerman; Alon Raviv,,posted-content,0,https://doi.org/10.2139/ssrn.6795338
Crossref,10.1515/9781501520938-003,10.1515/9781501520938-003,Chapter 1: The Generative AI Landscape,,2024-12-16,,Large Language Models for Developers,book-chapter,0,https://doi.org/10.1515/9781501520938-003
Crossref,10.22541/au.177023018.89520346/v1,10.22541/au.177023018.89520346/v1,"Deepfakes and Large Language Models: Risks, Defenses, and the Future of Generative AI","<jats:p>Generative Artificial Intelligence (GenAI) is rapidly changing how digital content is created and consumed. Two widely used GenAI technologies are deepfakes and large language models (LLMs). Deepfakes can generate realistic images, videos, audio, and text that imitate real people, while LLMs provide robust language understanding, reasoning, and multimodal coordination. When combined, these technologies significantly increase the realism, speed, and accessibility of synthetic media, raising concerns about misinformation, impersonation, and loss of digital trust. At the same time, the same reasoning capabilities that enable deepfake generation can also be leveraged for detection, verification, and mitigation. This article explores how LLMs strengthen deepfake generation by enabling realistic scripts, coordinated multimodal outputs, and scalable automation. Furthermore, it highlights how LLMs can also be used to fight deepfakes through semantic analysis, cross-modal verification, and provenance-based safeguards. By examining this dual role in an agentic AI setting, the article emphasizes why LLMs are central to both the deepfake problem and its defense.</jats:p>",2026-02-04,Alakananda Mitra; Saraju P Mohanty; Elias Kougianos,,posted-content,0,https://doi.org/10.22541/au.177023018.89520346/v1
Crossref,10.1515/9783112226780-009,10.1515/9783112226780-009,249Chapter 9 Integrating RAG with Large Language Modelslarge language models,,2026-06-29,,RAG Artificial Intelligence,book-chapter,0,https://doi.org/10.1515/9783112226780-009
Crossref,10.2139/ssrn.5282979,10.2139/ssrn.5282979,Innovative Research on IoT Architecture and Robotic Operating Platforms: Applications of Large Language Models and Generative AI,,2025,Huiwen Han,,posted-content,0,https://doi.org/10.2139/ssrn.5282979
Crossref,10.1109/mc.2024.3350290,10.1109/mc.2024.3350290,"Large Language Models and Generative AI, Oh My!",,2024-03,Michael Zyda,Computer,journal-article,11,https://doi.org/10.1109/mc.2024.3350290
Crossref,10.1002/9781394287499.ch17,10.1002/9781394287499.ch17,Responsible AI,,2025-08-18,Kamal Kumar; Poonam,Textual Intelligence,other,2,https://doi.org/10.1002/9781394287499.ch17
Crossref,10.4324/9781003487623-4,10.4324/9781003487623-4,Literary Theory for Large Language Models,,2026-04-17,David J. Gunkel,Provoking Generative AI Futures,book-chapter,0,https://doi.org/10.4324/9781003487623-4
Crossref,10.1007/979-8-8688-1001-5_4,10.1007/979-8-8688-1001-5_4,Spring AI and RAG (Retrieval-Augmented Generation),,2024,Banu Parasuraman,Mastering Spring AI,book-chapter,0,https://doi.org/10.1007/979-8-8688-1001-5_4
Crossref,10.30574/ijsra.2025.14.1.0266,10.30574/ijsra.2025.14.1.0266,Generative AI for software testing: Harnessing large language models for automated and intelligent quality assurance,"<jats:p>Software testing is indispensable for ensuring that modern applications meet rigorous standards of functionality, reliability, and security. However, the complexity and pace of contemporary software development often overwhelm traditional and even AI-based testing approaches, leading to gaps in coverage, delayed feedback, and increased maintenance costs. Recent breakthroughs in Generative AI, particularly Large Language Models (LLMs), offer a new avenue for automating and optimizing testing processes. These models can dynamically generate test cases, predict system vulnerabilities, handle continuous software changes, and reduce the burden on human testers. This paper explores how Generative AI complements and advances established AI-driven testing frameworks, outlines the associated challenges of data preparation and governance, and proposes future directions for fully autonomous, trustworthy testing solutions.</jats:p>",2025-01-30,Subham Dandotiya,International Journal of Science and Research Archive,journal-article,2,https://doi.org/10.30574/ijsra.2025.14.1.0266
Crossref,10.55041/ijsrem44215,10.55041/ijsrem44215,Generative AI for Code Synthesis: A Comparative Study of Large Language Models in Software Engineering,"<jats:p>This paper presents a comprehensive analysis of large language models (LLMs) in automated code generation, comparing architectural approaches, security implications, and practical efficacy. Through systematic evaluation of GPT-4, GLM-4, CodeGen, and Polycoder models, we identify key performance metrics in code quality, vulnerability rates, and development efficiency. Our findings reveal a 30-100x efficiency gain in AI-assisted programming compared to traditional methods, with GPT-4 achieving 42% vulnerability-free code versus CodeGen's 39% in Python implementations. The study highlights the critical need for robust validation frameworks when deploying LLMs in software engineering workflows.

 

Keywords:  Analysis, Investigation, Research, Code Generation, Vulnerability Detection, Development Efficiency</jats:p>",2025-04-10,Parth Bhatt; Piyush Kashiyani,INTERANTIONAL JOURNAL OF SCIENTIFIC RESEARCH IN ENGINEERING AND MANAGEMENT,journal-article,0,https://doi.org/10.55041/ijsrem44215
Crossref,10.2139/ssrn.6826575,10.2139/ssrn.6826575,GOFAI meets Generative AI: Development of Expert Systems by means of Large Language Models,"<jats:p>The development of large language models (LLMs) has successfully transformed knowledge-based systems such as open domain question nswering, which can automatically produce vast amounts of seemingly coherent information. Yet, those models have several disadvantages like hallucinations or confident generation of incorrect or unverifiable facts. In this paper, we introduce a new approach to the development of expert systems using LLMs in a controlled and transparent way. By limiting the domain and employing a well-structured prompt-based extraction approach, we produce a symbolic representation of knowledge in Prolog, which can be validated and corrected by human experts. This approach also guarantees interpretability, scalability and reliability of the developed expert systems. Via quantitative and qualitative experiments with Claude Sonnet 3.7 and GPT-4.1, we show strong adherence to facts and semantic coherence on our generated knowledge bases. We present a transparent hybrid solution that combines the recall capacity of LLMs with the precision of symbolic systems, thereby laying the foundation for dependable AI applications in sensitive domains.</jats:p>",2026,Eduardo César Garrido Merchán; Cristina Puente,,posted-content,1,https://doi.org/10.2139/ssrn.6826575
Crossref,10.47191/etj/v10i04.09,10.47191/etj/v10i04.09,"AI-Driven Burnout Management System: A Novel Approach Using Generative AI, MongoDB Atlas, Python, And Training Large Language Models (LLMs) - Version 3","<jats:p>Burnout has become a significant concern in high-stress industries, impacting mental health and productivity. Traditional burnout management solutions lack real-time adaptability and personalized intervention strategies. This research explores an AI-driven burnout management mechanism leveraging Generative AI, MongoDB Atlas, Python, and Large Language Models (LLMs) to provide real-time detection, personalized coping strategies, and predictive analytics. The system collects and stores user responses, behavioral patterns, and sentiment data in MongoDB Atlas, while LLMs analyze and generate tailored burnout mitigation recommendations. Experimental results demonstrate the effectiveness of the proposed approach in early burnout detection, personalized intervention, and user engagement, showing improvements in stress reduction and work-life balance.
The proof of concept for AI-powered burnout detection and intervention demonstrates the technical feasibility of using Large Language Models (LLMs), Generative AI, MongoDB Atlas, and Python-based automation for real-time mental health support.

The system successfully classifies burnout severity using LLMs trained on sentiment analysis, achieving an accuracy of 91.2%, which significantly outperforms traditional rule-based sentiment models. The use of MongoDB Atlas for scalable data storage ensures real-time burnout tracking, while FastAPI-based backend automation allows for seamless integration across platforms. Furthermore, Generative AI provides personalized stress interventions, dynamically adapting to user feedback and improving engagement. These technical validations highlight how AI-driven burnout management can be scalable, real-time, and enterprise-ready, paving the way for AI-powered diagnostics in mental health applications across various industries.</jats:p>",2025-04-30,Sasibhushan Rao Chanthati,Engineering and Technology Journal,journal-article,0,https://doi.org/10.47191/etj/v10i04.09
Crossref,10.2139/ssrn.5120271,10.2139/ssrn.5120271,Leveraging Large Language Models for User Story Decomposition in Agile Software Development,,2025,Alvian Wijaya; Hoa  Khanh Dam; Davoud Mougouei,,posted-content,0,https://doi.org/10.2139/ssrn.5120271
Crossref,10.2139/ssrn.5019668,10.2139/ssrn.5019668,Exploring the Affordances of Generative Ai Large Language Models for Stance and Engagement in Academic Writing,,2024,Peter Crosthwaite; Zhishan Mo,,posted-content,1,https://doi.org/10.2139/ssrn.5019668
Crossref,10.3390/bdcc10040127,10.3390/bdcc10040127,Generative AI and Large Language Models,"<jats:p>In recent years, generative artificial intelligence and, in particular, large language models (LLMs) have rapidly transformed the landscape of data analysis, knowledge extraction, content generation, and intelligent decision support [...]</jats:p>",2026-04-21,Fabrizio Marozzo; Riccardo Cantini,Big Data and Cognitive Computing,journal-article,0,https://doi.org/10.3390/bdcc10040127
Crossref,10.2139/ssrn.5290005,10.2139/ssrn.5290005,"A Review of Generative AI and DevOps Pipelines: CI/CD, Agentic Automation, MLOps Integration, and Large Language Models",,2025,Satyadhar Joshi,,posted-content,2,https://doi.org/10.2139/ssrn.5290005
Crossref,10.1007/979-8-8688-0914-9_2,10.1007/979-8-8688-0914-9_2,Understanding Large Language Models,,2024,Julian Soh; Priyanshi Singh,Data Science Solutions on Azure,book-chapter,0,https://doi.org/10.1007/979-8-8688-0914-9_2
Crossref,10.36227/techrxiv.173933050.09104039/v1,10.36227/techrxiv.173933050.09104039/v1,"Integrating Large Language Models and Diffusion Models in Generative AI Tasks: Progress, Challenges, and Future Directions","<jats:p>Despite the rapid advancements in generative AI, the integration of Large Language Models (LLMs) with diffusion models remains an underexplored domain, with significant potential for transformative applications across multimodal tasks. This survey addresses this critical gap by providing a comprehensive analysis of recent progress in this integration. Methodologically, the study examines approaches like latent space alignment, prompt engineering, and novel architectures that foster synergy between LLMs and diffusion models. Key findings reveal that while this integration enhances generative capabilities, it introduces challenges, including high computational costs, misalignment of model modalities, data scarcity, and quality control issues. The survey systematically evaluates existing solutions to these challenges, highlighting their strengths, limitations, and practical implications. Emerging trends such as efficient fine-tuning strategies, hybrid architectures, and multimodal data augmentation are identified as promising avenues for future research. By synthesizing current knowledge and offering actionable insights, this survey serves as a valuable resource for researchers and practitioners seeking to explore the combined potential of LLMs and diffusion models. The repository for this survey is publicly available at https://github.com/AnasHXH/Connecting-LLMs-to-Diffusion-Models-A-Survey.</jats:p>",2025-02-12,Bilel Benjdira; Anas M Ali; Wadii Boulila; Anis Koubaa,,posted-content,0,https://doi.org/10.36227/techrxiv.173933050.09104039/v1
Crossref,10.1007/978-3-031-90573-5_3,10.1007/978-3-031-90573-5_3,Architectural Deep Dive into Large Language Models,,2025,Alaa Ghabi; Habib Hamam,Studies in Computational Intelligence,book-chapter,0,https://doi.org/10.1007/978-3-031-90573-5_3
Crossref,10.1162/qss_a_00285/v2/review2,10.1162/qss_a_00285/v2/review2,"Review for ""Large-Scale Text Analysis Using Generative Language Models: A Case Study in Discovering Public Value Expressions in AI Patents""",,2023-11-04,,,peer-review,0,https://doi.org/10.1162/qss_a_00285/v2/review2
Crossref,10.2139/ssrn.4675409,10.2139/ssrn.4675409,Generative AI and Simulation Modeling: How Should You (Not) Use Large Language Models Like ChatGPT,"<jats:p>Generative Artificial Intelligence (AI) tools, such as Large Language Models (LLMs) and chatbots like ChatGPT, hold promise for advancing simulation modeling in various domains. Despite their growing prominence and associated debates, there remains a gap in comprehending the potential of generative AI in this field and a lack of guidelines for its effective deployment. This paper endeavors to bridge these gaps. We discuss the applications of ChatGPT through an example of modeling COVID-19’s impact on economic growth in the United States. Although we utilize ChatGPT, our guidelines are generic and can be applied to a broader range of generative AI tools and platforms. Our work presents a systematic approach for integrating generative AI across the simulation research continuum, from problem articulation to insight derivation and documentation, independent of the specific simulation modeling method chosen. We emphasize that while these tools offer enhancements in refining ideas and expediting processes, they should complement rather than replace critical thinking inherent to research.</jats:p>",2023,Ali Akhavan; Mohammad  S. Jalali,,posted-content,6,https://doi.org/10.2139/ssrn.4675409
Crossref,10.1007/979-8-8688-1609-3,10.1007/979-8-8688-1609-3,Generative AI-Driven Application Development with Java,,2025,Satej Kumar Sahu,,book,0,https://doi.org/10.1007/979-8-8688-1609-3
Crossref,10.3390/life16081310,10.3390/life16081310,Generative AI and Large Language Models in Rehabilitation: A Scoping Review,"<jats:p>Generative artificial intelligence (AI) and large language models (LLMs) are increasingly evaluated in rehabilitation, yet their clinical validity, reproducibility, and safety remain uncertain. This scoping review mapped peer-reviewed studies of generative AI/LLMs across rehabilitation assessment, clinical reasoning, decision support, planning, education, and functional classification. Following JBI methodology and PRISMA-ScR, five databases were searched for English-language studies published from 1 January 2015 to 24 July 2026. Two reviewers independently conducted study selection, data extraction, methodological appraisal, and application-domain coding. Of 2126 records, 43 publications representing 42 unique studies were included, predominantly from 2025–2026 and involving GPT/ChatGPT/OpenAI-family systems. At the unique-study level, six application domains were identified: clinical reasoning and decision support (n = 13), rehabilitation education, simulation, and feedback (n = 10), rehabilitation planning and prescription (n = 9), guideline adherence and clinical-question support (n = 6), adaptive feedback and rehabilitation support (n = 2), and assessment and functional classification (n = 2). Evidence was concentrated in benchmark, scenario-based, and educational evaluations, with limited patient-level outcomes. Heterogeneous methods, incomplete reporting of reproducibility, inconsistent safety assessment, and possible selective publication limited comparability and clinical generalizability. Generative AI/LLMs should therefore be used primarily as clinician-supervised assistive tools, with prospective validation, standardized reporting, and active safety evaluation prioritized.</jats:p>",2026-08-10,Su-Min Cha,Life,journal-article,0,https://doi.org/10.3390/life16081310
Crossref,10.1109/aicconf69182.2026.11600668,10.1109/aicconf69182.2026.11600668,Comparative Evaluation of Large Language Models on Agile Story Point Estimation,,2026-04-24,Özgen Erbakan,2026 4th Cognitive Models and Artificial Intelligence Conference (AICCONF),proceedings-article,0,https://doi.org/10.1109/aicconf69182.2026.11600668
Crossref,10.33140/eoa.03.06.05,10.33140/eoa.03.06.05,Harnessing Generative AI and Large Language Models for Revolutionizing Cybersecurity in the Internet of Things: Ethical and Privacy Implications,"<jats:p>Generative artificial intelligence (AI) and large language models (LLMs) have in- troduced transformative capabilities
in cybersecurity, particularly in securing Internet of Things (IoT) environments. These technologies can synthesize vast
datasets, support real-time anomaly detection, and generate predictive insights through simple prompts. However, their
deployment also presents ethical and privacy-related concerns, including algorithmic bias, data leakage, and misuse
for malicious content creation. This paper conducts a systematic literature review to evaluate how LLMs and generative
AI contribute to IoT cybersecurity. We propose an ethical AI-IoT security framework, examine key challenges, and
offer recommendations for integrating responsible AI governance. We aim to inform future research, journal editorial
practices, and cybersecurity policy discussions around the dual promise and peril of these technologies</jats:p>",2025-06-23,Harsha Sammangi,Engineering: Open Access,journal-article,0,https://doi.org/10.33140/eoa.03.06.05
Crossref,10.1109/gaclm67198.2025.11232128,10.1109/gaclm67198.2025.11232128,Querying Large Automotive Software Models: Agentic vs. Direct LLM Approaches,,2025-08-18,Lukasz Mazur; Nenad Petrovic; James Pontes Miranda; Ansgar Radermacher; Robert Rasche; Alois Knoll,2025 2nd International Generative AI and Computational Language Modelling Conference (GACLM),proceedings-article,0,https://doi.org/10.1109/gaclm67198.2025.11232128
Crossref,10.4018/979-8-3693-3502-4.ch009,10.4018/979-8-3693-3502-4.ch009,Efficient Software Cost Estimation Using Artificial Intelligence,"<jats:p>Accurate cost estimation is desired for efficient budget planning and monitoring. Traditional approach for software cost estimation is based on algorithmic models expressing relationship among different project parameters using mathematical expressions. Algorithmic models are parameter-based models and produce the best accuracy when these parameters are well defined and predictable. The fundamental factor governing project cost within algorithmic models is the software size, quantifiable either in lines of code or function points. Analogy based estimation and expert judgment-based estimation falls under the category of non-algorithmic models. Both algorithmic and non-algorithmic models can estimate project cost and effort required but are unable to face challenges arising due to dynamic user requirements, latest technological trends, and impact of cost drivers on estimation process. Different machine learning based approaches like fuzzy modelling, regression models, optimization techniques, and ensemble methods can be used to predict an estimate nearest to the real cost of the project.</jats:p>",2024-06-21,Sonia Juneja,"Advances in Systems Analysis, Software Engineering, and High Performance Computing",book-chapter,0,https://doi.org/10.4018/979-8-3693-3502-4.ch009
Crossref,10.1201/9781003622949-4,10.1201/9781003622949-4,Large Language Models and Generative AI,,2025-11-07,Maggi Savin-Baden; Zak Savin-Baden,Realistic and Ethical Use of Artificial Intelligence,book-chapter,0,https://doi.org/10.1201/9781003622949-4
Crossref,10.22541/au.174291179.92552739/v1,10.22541/au.174291179.92552739/v1,AI-Driven Mental Healthcare 5.0: A Survey of Opportunities and Challenges in Leveraging Large Language Models and Generative AI,"<jats:p>The integration of Large Language Models (LLMs) and Generative AI into
mental healthcare is reshaping diagnostic, therapeutic, and support
systems, marking a transition toward AI-driven mental healthcare. This
paper explores various methodologies for incorporating LLMs into mental
health applications, categorizing research into key strategies such as
prompt engineering, fine-tuning, emotional theory integration,
AI-powered chatbots, and long-term memory architectures. Through case
studies, we evaluate their effectiveness in areas like depression
detection, suicide risk assessment, and AI-assisted psychological
counseling, highlighting both their potential benefits and associated
challenges. While LLMs enable more empathetic interactions, personalized
interventions, and early risk identification, concerns remain regarding
bias, misinformation, safety risks, and ethical issues related to
privacy, informed consent, and AI’s role in clinical decision-making. We
outline critical research gaps, stressing the importance of real-world
validation, standardized evaluation methods, and strong risk mitigation
frameworks. This paper serves as a guide for the responsible, scalable,
and ethical integration of AI in mental healthcare, ensuring these
technologies enhance patient well-being while adhering to clinical and
ethical standards.</jats:p>",2025-03-25,Akshi Kumar; Karan Gupta; Kartik Verma; Sanjay Kumar,,posted-content,0,https://doi.org/10.22541/au.174291179.92552739/v1
Crossref,10.1109/gaclm67198.2025.11231924,10.1109/gaclm67198.2025.11231924,Hallucinations in Abstractive Text Summarization with Large Language Models,,2025-08-18,Narjes Delpisheh; Yllias Chali,2025 2nd International Generative AI and Computational Language Modelling Conference (GACLM),proceedings-article,0,https://doi.org/10.1109/gaclm67198.2025.11231924
Crossref,10.1007/979-8-8688-1609-3_8,10.1007/979-8-8688-1609-3_8,Spring AI Ninja Moves,,2025,Satej Kumar Sahu,Generative AI-Driven Application Development with Java,book-chapter,0,https://doi.org/10.1007/979-8-8688-1609-3_8
