source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
OpenAlex,https://openalex.org/W4377372285,10.48550/arxiv.2305.11837,Comparing Software Developers with ChatGPT: An Empirical Investigation,"The advent of automation in particular Software Engineering (SE) tasks has transitioned from theory to reality. Numerous scholarly articles have documented the successful application of Artificial Intelligence to address issues in areas such as project management, modeling, testing, and development. A recent innovation is the introduction of ChatGPT, an ML-infused chatbot, touted as a resource proficient in generating programming codes and formulating software testing strategies for developers and testers respectively. Although there is speculation that AI-based computation can increase productivity and even substitute software engineers in software development, there is currently a lack of empirical evidence to verify this. Moreover, despite the primary focus on enhancing the accuracy of AI systems, non-functional requirements including energy efficiency, vulnerability, fairness (i.e., human bias), and safety frequently receive insufficient attention. This paper posits that a comprehensive comparison of software engineers and AI-based solutions, considering various evaluation criteria, is pivotal in fostering human-machine collaboration, enhancing the reliability of AI-based methods, and understanding task suitability for humans or AI. Furthermore, it facilitates the effective implementation of cooperative work structures and human-in-the-loop processes. This paper conducts an empirical investigation, contrasting the performance of software engineers and AI systems, like ChatGPT, across different evaluation metrics. The empirical study includes a case of assessing ChatGPT-generated code versus code produced by developers and uploaded in Leetcode.",2023-05-19,Nathália Nascimento; Paulo Alencar; Don A. Cowan,arXiv (Cornell University),preprint,32,http://arxiv.org/abs/2305.11837
OpenAlex,https://openalex.org/W4413360274,10.1109/icse-seip66354.2025.00042,ASTER: Natural and Multi-Language Unit Test Generation with LLMs,"Implementing automated unit tests is an important but time-consuming activity in software development. To assist developers in this task, many techniques for automating unit test generation have been developed. However, despite this effort, usable tools exist for very few programming languages. Moreover, studies have found that automatically generated tests suffer poor readability and do not resemble developer-written tests. In this work, we present a rigorous investigation of how large language models (LLMs) can help bridge the gap. We describe a generic pipeline that incorporates static analysis to guide LLMs in generating compilable and high-coverage test cases. We illustrate how the pipeline can be applied to different programming languages, specifically Java and Python, and to complex software requiring environment mocking. We conducted an empirical study to assess the quality of the generated tests in terms of code coverage and test naturalness-evaluating them on standard as well as enterprise Java applications and a large Python benchmark. Our results demonstrate that LLM-based test generation, when guided by static analysis, can be competitive with, and even outperform, state-of-the-art test-generation techniques in coverage achieved while also producing considerably more natural test cases that developers find easy to understand. We also present the results of a user study, conducted with 161 professional developers, that highlights the naturalness characteristics of the tests generated by our approach.",2025-04-27,Rangeet Pan; Myeong‐Soo Kim; Rahul Krishna; Raju Pavuluri; Saurabh Sinha,,conference-paper,16,https://doi.org/10.1109/icse-seip66354.2025.00042
OpenAlex,https://openalex.org/W4409496087,10.1109/icstw64639.2025.10962454,A System for Automated Unit Test Generation using Large Language Models and Assessment of Generated Test Suites,,2025-03-31,Andrea Lops; Fedelucio Narducci; Azzurra Ragone; Michelantonio Trizio; Claudio Bartolini,,conference-paper,15,https://doi.org/10.1109/icstw64639.2025.10962454
OpenAlex,https://openalex.org/W4402443209,10.1145/3650212.3680388,LLM4Fin: Fully Automating LLM-Powered Test Case Generation for FinTech Software Acceptance Testing,"FinTech software, crucial for both safety and timely market deployment, presents a compelling case for automated acceptance testing against regulatory business rules. However, the inherent challenges of comprehending unstructured natural language descriptions of these rules and crafting comprehensive test cases demand human intelligence. The emergence of Large Language Models (LLMs) holds promise for automated test case generation, leveraging their natural language processing capabilities. Yet, their dependence on human intervention for effective prompting hampers efficiency. In response, we introduce a groundbreaking, fully automated approach for generating high-coverage test cases from natural language business rules. Our methodology seamlessly integrates the versatility of LLMs with the predictability of algorithmic methods. We fine-tune pre-trained LLMs for improved information extraction accuracy and algorithmically generate comprehensive testable scenarios for the extracted business rules. Our prototype, LLM4Fin, is designed for testing real-world stock-trading software. Experimental results demonstrate LLM4Fin’s superiority over both state-of-the-art LLM, such as ChatGPT, and skilled testing engineers. We achieve remarkable performance, with up to 98.18% and an average of 20%−110% improvement on business scenario coverage, and up to 93.72% on code coverage, while reducing the time cost from 20 minutes to a mere 7 seconds. These results provide robust evidence of the framework’s practical applicability and efficiency, marking a significant advancement in FinTech software testing.",2024-09-11,Zhiyi Xue; Liangguo Li; Shaohua Tian; Xiaohong Chen; Pingping Li; Liangyu Chen; Tingting Jiang; Min Zhang,,conference-paper,26,https://doi.org/10.1145/3650212.3680388
OpenAlex,https://openalex.org/W4400798705,10.1145/3671016.3674813,Optimizing Search-Based Unit Test Generation with Large Language Models: An Empirical Study,"Search-based unit test generation methods have been considered effective and widely applied, and Large Language Models (LLMs) have also demonstrated their powerful generation ability. Therefore, some scholars have proposed using LLMs to enhance search-based unit test generation methods and have preliminarily confirmed that LLMs can help alleviate the problem of test coverage plateaus. However, it is still unclear when and how LLMs should intervene in the time-consuming test generation process. This paper explores the application of LLMs at various stages of search-based test generation (SBTG) (including the initial stage, the test generation period, and the test coverage plateaus), as well as strategies for controlling the frequency of LLM intervention. A comprehensive empirical study was conducted on 486 Python benchmark modules from 27 projects. The experimental results show that 1) LLM intervention has a positive effect at any stage, whether to improve coverage over a fixed period or to reduce the time to reach a specific coverage; 2) a reasonable intervention frequency is crucial for LLMs to have a positive effect on SBTG. This work can better help understand when and how LLMs should be applied in SBTG and provide valuable suggestions for developers in practice.",2024-07-17,Danni Xiao; Yimeng Guo; Yanhui Li; Lin Chen,,conference-paper,12,https://doi.org/10.1145/3671016.3674813
OpenAlex,https://openalex.org/W4409163756,10.3390/electronics14071463,Harnessing Large Language Models for Automated Software Testing: A Leap Towards Scalable Test Case Generation,"Software testing is critical for ensuring software reliability, with test case generation often being resource-intensive and time-consuming. This study leverages the Llama-2 large language model (LLM) to automate unit test generation for Java focal methods, demonstrating the potential of AI-driven approaches to optimize software testing workflows. Our work leverages focal methods to prioritize critical components of the code to produce more context-sensitive and scalable test cases. The dataset, comprising 25,000 curated records, underwent tokenization and QLoRA quantization to facilitate training. The model was fine-tuned, achieving a training loss of 0.046. These results show the promise of AI-driven test case generation and underscore the feasibility of using fine-tuned LLMs for test case generation, highlighting opportunities for improvement through larger datasets, advanced hyperparameter optimization, and enhanced computational resources. We conducted a human-in-the-loop validation on a subset of unit tests generated by our fined-tuned LLM. This confirms that these tests effectively leverage focal methods, demonstrating the model’s capability to generate more contextually accurate unit tests. The work suggests the need to develop novel validation objective metrics specifically tailored for the automation of test cases generated by utilizing large language models. This work establishes a foundation for scalable and efficient software testing solutions driven by artificial intelligence. The data and code are publicly available on GitHub.",2025-04-04,S. C. Rehan; Baidaa Al‐Bander; Amro Al-Said Ahmad,Electronics,article,7,https://doi.org/10.3390/electronics14071463
OpenAlex,https://openalex.org/W4401502677,10.1145/3659677.3659749,LLMs for Intelligent Software Testing: A Comparative Study,"The need for effective and timely testing processes has become critical in the constantly changing field of software development. Large Language Models (LLMs) have demonstrated promise in automating test case creation, defect detection, and other software testing tasks through the use of the capabilities of machine/deep learning and natural language processing. This work explores the field of intelligent software testing, with a focus on the use of LLMs in this context. The purpose of this comparative study is to assess the corpus of research in the field in terms of used LLMs, how to interact with them, the use of fine-tuning, and prompt engineering, and explore the different technologies and testing types automated using LLMs. The findings of this study not only contribute to the growing body of knowledge on intelligent software testing but also guide fellow researchers and industry engineers in selecting the most suitable LLM for their specific testing needs.",2024-04-18,Mohamed Boukhlif; Nassim Kharmoum; Mohamed Hanine,,conference-paper,22,https://doi.org/10.1145/3659677.3659749
OpenAlex,https://openalex.org/W4406014279,10.1109/iccd63220.2024.00066,LLM - TG: Towards Automated Test Case Generation for Processors Using Large Language Models,"Design verification (DV) has existed for decades and is crucial for identifying potential bugs before chip tape- out. Hand-crafting test cases is time-consuming and error-prone, even for experienced verification engineers. Prior work has attempted to lighten this burden by rule-guided random test case generation. However, this approach does not eliminate the manual effort required to write rules that describe detailed hardware behavior. Motivated by advances in large language models (LLMs), we explore their potential to capture register transfer level (RTL) behavior and construct prompts for test case generation based on RTL behavior. First, we introduce a prompt framework, LLM - Driven Test Generation (LLM - TG), to generate test cases, thereby enhancing LLMs' test generation capabilities. Additionally, we provide an open-source prompt library that offers a set of standardized prompts for processor verification, aiming to improve test generation efficiency. Lastly, we use an LLM to verify a 12-stage, multi-issue, out-of-order RV64GC processor, achieving at least an 8.34 % increase in block coverage and at least a 5.8 % increase in expression coverage compared to the state-of-the-art (SOTA) methods, LLM4DV and RISCV- DV. The prompt library is available at https://github.com/LLM-TGIPrompt_Library.",2024-11-18,Yifei Deng; Renzhi Chen; Chao Xiao; Zhijie Yang; Yuanfeng Luo; Jingyue Zhao; Na Li; Zhong Wan; Yongbao Ai; Huadong Dai; Lei Wang,,conference-paper,7,https://doi.org/10.1109/iccd63220.2024.00066
OpenAlex,https://openalex.org/W4388483618,10.1109/ase56229.2023.00148,Towards Autonomous Testing Agents via Conversational Large Language Models,"Software testing is an important part of the development cycle, yet it requires specialized expertise and substantial developer effort to adequately test software. Recent discoveries of the capabilities of large language models (LLMs) suggest that they can be used as automated testing assistants, and thus provide helpful information and even drive the testing process. To highlight the potential of this technology, we present a taxonomy of LLM-based testing agents based on their level of autonomy, and describe how a greater level of autonomy can benefit developers in practice. An example use of LLMs as a testing assistant is provided to demonstrate how a conversational framework for testing can help developers. This also highlights how the often criticized “hallucination” of LLMs can be beneficial for testing. We identify other tangible benefits that LLM-driven testing agents can bestow, and also discuss potential limitations.",2023-09-11,Robert Feldt; Sungmin Kang; Juyeon Yoon; Shin Yoo,,conference-paper,40,https://doi.org/10.1109/ase56229.2023.00148
OpenAlex,https://openalex.org/W4400485000,10.1145/3663532.3664466,Unit Test Generation using Large Language Models for Unity Game Development,"Challenges related to game quality, whether occurring during initial release or after updates, can result in player dissatisfaction, media scrutiny, and potential financial setbacks. These issues may stem from factors like software bugs, performance bottlenecks, or security vulnerabilities. Despite these challenges, game developers often rely on manual playtesting, highlighting the need for more robust and automated processes in game development. This research explores the application of Large Language Models (LLMs) for automating unit test creation in game development, with a specific focus on strongly typed programming languages like C++ and C#, widely used in the industry. The study centers around fine-tuning Code Llama, an advanced code generation model, to address common scenarios encountered in game development, including game engines and specific APIs or backends. Although the prototyping and evaluations primarily occurred within the Unity game engine, the proposed methods can be adapted to other internal or publicly available solutions. The evaluation outcomes demonstrate the effectiveness of these methods in enhancing existing unit test suites or automatically generating new tests based on natural language descriptions of class contexts and targeted methods.",2024-07-10,Ciprian Păduraru; Alin Ştefănescu; Augustin Jianu,,conference-paper,7,https://doi.org/10.1145/3663532.3664466
OpenAlex,https://openalex.org/W4411552855,10.1109/icse55347.2025.00243,Test Intention Guided LLM-Based Unit Test Generation,"The emergence of Large Language Models (LLMs) has accelerated the progress of intelligent software engineering technologies, which brings promising possibilities for unit test generation. However, existing approaches for unit tests directly generated from Large Language Models (LLMs) often prove impractical due to their low coverage and insufficient mocking capabilities. This paper proposes IntUT, a novel approach that utilizes explicit test intentions (e.g., test inputs, mock behaviors, and expected results) to effectively guide the LLM to generate high-quality test cases. Our experimental results on three industry Java projects and live study demonstrate that prompting LLM with test intention can generate high-quality test cases for developers. Specifically, it achieves the improvements on branch coverage by 94 % and line coverage by 49 %. Finally, we obtain developers' feedback on using IntUT to generate cases for three new Java projects, achieving over 80 % line coverage and 30 % efficiency improvement on writing unit test cases.",2025-04-26,Zifan Nan; Zhaoqiang Guo; Kui Liu; Xin Xia,,conference-paper,12,https://doi.org/10.1109/icse55347.2025.00243
OpenAlex,https://openalex.org/W4403538008,10.1145/3691620.3695330,LLMs and Prompting for Unit Test Generation: A Large-Scale Evaluation,"Unit testing, essential for identifying bugs, is often neglected due to time constraints. Automated test generation tools exist but typically lack readability and require developer intervention. Large Language Models (LLMs) like GPT and Mistral show potential in test generation, but their effectiveness remains unclear.",2024-10-18,Wendkûuni C. Ouédraogo; Abdoul Kader Kaboré; Haoye Tian; Yewei Song; Anil Koyuncu; Jacques Klein; David Lo; Tegawendé F. Bissyandé,,conference-paper,12,https://doi.org/10.1145/3691620.3695330
OpenAlex,https://openalex.org/W4399668271,10.1145/3661167.3661273,An Empirical Study on How Large Language Models Impact Software Testing Learning,"Software testing is a challenging topic in software engineering education and requires creative approaches to engage learners. For example, the Code Defenders game has students compete over a Java class under test by writing effective tests and mutants. While such gamified approaches deal with problems of motivation and engagement, students may nevertheless require help to put testing concepts into practice. The recent widespread diffusion of Generative AI and Large Language Models raises the question of whether and how these disruptive technologies could address this problem, for example, by providing explanations of unclear topics and guidance for writing tests. However, such technologies might also be misused or produce inaccurate answers, which would negatively impact learning. To shed more light on this situation, we conducted the first empirical study investigating how students learn and practice new software testing concepts in the context of the Code Defenders testing game, supported by a smart assistant based on a widely known, commercial Large Language Model. Our study shows that students had unrealistic expectations about the smart assistant, “blindly” trusting any output it generated, and often trying to use it to obtain solutions for testing exercises directly. Consequently, students who resorted to the smart assistant more often were less effective and efficient than those who did not. For instance, they wrote 8.6% fewer tests, and their tests were not useful in 78.0% of the cases. We conclude that giving unrestricted and unguided access to Large Language Models might generally impair learning. Thus, we believe our study helps to raise awareness about the implications of using Generative AI and Large Language Models in Computer Science Education and provides guidance towards developing better and smarter learning tools.",2024-06-14,Simone Mezzaro; Alessio Gambi; Gordon Fraser,,conference-paper,16,https://doi.org/10.1145/3661167.3661273
OpenAlex,https://openalex.org/W4411552217,10.1109/icse55347.2025.00097,Rug: Turbo Llm for Rust Unit Test Generation,"Unit testing improves software quality by evaluating isolated sections of the program. This approach alleviates the need for comprehensive program-wide testing and confines the potential error scope within the software. However, unit test development is time-consuming, requiring developers to create appropriate test contexts and determine input values to cover different code regions. This problem is particularly pronounced in Rust due to its intricate type system, making traditional unit test generation tools ineffective in Rust projects. Recently, large language models (LLMs) have demonstrated their proficiency in understanding programming language and completing software engineering tasks. However, merely prompting LLMs with a basic prompt like “generate unit test for the following source code” often results in code with compilation errors. In addition, LLM-generated unit tests often have limited test coverage. To bridge this gap and harness the capabilities of LLM, we design and implement RUG, an end-to-end solution to automatically generate the unit test for Rust projects. To help LLM's generated test pass Rust strict compilation checks, RUG designs a semantic-aware bottom-up approach to divide the context construction problem into dependent sub-problems. It solves these sub-problems sequentially using an LLM and merges them to a complete context. To increase test coverage, RUG integrates coverage-guided fuzzing with LLM to prepare fuzzing harnesses. Applying RUG on 17 real-world Rust programs (average$24,937 \text{LoC}$), we show that RUG can achieve a high code coverage, up to$\mathbf{7 1. 3 7 \%}$, closely comparable to human effort$(\mathbf{7 3. 1 8 \%})$. We submitted 113 unit tests generated by RUG covering the new code: 53 of them have been accepted, 17 rejected, and 43 are pending for review.",2025-04-26,Xiang Cheng; Fan Sang; Yizhuo Zhai; Xiaokuan Zhang; Taesoo Kim,,conference-paper,10,https://doi.org/10.1109/icse55347.2025.00097
OpenAlex,https://openalex.org/W4400582872,10.1145/3643769,Code-Aware Prompting: A Study of Coverage-Guided Test Generation in Regression Setting using LLM,"Testing plays a pivotal role in ensuring software quality, yet conventional Search Based Software Testing (SBST) methods often struggle with complex software units, achieving suboptimal test coverage. Recent work using large language models (LLMs) for test generation have focused on improving generation quality through optimizing the test generation context and correcting errors in model outputs, but use fixed prompting strategies that prompt the model to generate tests without additional guidance. As a result LLM-generated testsuites still suffer from low coverage. In this paper, we present SymPrompt, a code-aware prompting strategy for LLMs in test generation. SymPrompt’s approach is based on recent work that demonstrates LLMs can solve more complex logical problems when prompted to reason about the problem in a multi-step fashion. We apply this methodology to test generation by deconstructing the testsuite generation process into a multi-stage sequence, each of which is driven by a specific prompt aligned with the execution paths of the method under test, and exposing relevant type and dependency focal context to the model. Our approach enables pretrained LLMs to generate more complete test cases without any additional training. We implement SymPrompt using the TreeSitter parsing framework and evaluate on a benchmark challenging methods from open source Python projects. SymPrompt enhances correct test generations by a factor of 5 and bolsters relative coverage by 26% for CodeGen2. Notably, when applied to GPT-4, SymPrompt improves coverage by over 2× compared to baseline prompting strategies.",2024-07-12,Gabriel Ryan; Siddhartha Jain; Mingyue Shang; Shiqi Wang; Xiaofei Ma; Murali Krishna Ramanathan; Baishakhi Ray,Proceedings of the ACM on software engineering.,article,89,https://doi.org/10.1145/3643769
OpenAlex,https://openalex.org/W4396903441,10.15388/lmitt.2024.20,Unit Test Generation Using Large Language Models: A Systematic Literature Review,"Unit testing is a fundamental aspect of software development, ensuring the correctness and robustness of code implementations. Traditionally, unit tests are manually crafted by developers based on their understanding of the code and its requirements. However, this process can be time-consuming, errorprone, and may overlook certain edge cases. In recent years, there has been growing interest in leveraging large language models (LLMs) for automating the generation of unit tests. LLMs, such as GPT (Generative Pre-trained Transformer), CodeT5, StarCoder, LLaMA, have demonstrated remarkable capabilities in natural language understanding and code generation tasks. By using LLMs, researchers aim to develop techniques that automatically generate unit tests from code snippets or specifications, thus optimizing the software testing process. This paper presents a literature review of articles that use LLMs for unit test generation tasks. It also discusses the history of the most commonly used large language models and their parameters, including the first time they have been used for code generation tasks. The result of this study presents the large language models for code and unit test generation tasks and their increasing popularity in code generation domain, indicating a great promise for the future of unit test generation using LLMs.",2024-05-13,Dovydas Marius Zapkus; Asta Slotkienė,Vilnius University Open Series,review,5,https://doi.org/10.15388/lmitt.2024.20
OpenAlex,https://openalex.org/W4285183888,10.18653/v1/2022.bigscience-1.6,Pipelines for Social Bias Testing of Large Language Models,"The maturity level of language models is now at a stage in which many companies rely on them to solve various tasks. However, while research has shown how biased and harmful these models are, systematic ways of integrating social bias tests into development pipelines are still lacking. This short paper suggests how to use these verification techniques in development pipelines. We take inspiration from software testing and suggest addressing social bias evaluation as software testing. We hope to open a discussion on the best methodologies to handle social bias testing in language models.",2022-01-01,Debora Nozza; Federico Bianchi; Dirk Hovy,,conference-paper,30,https://doi.org/10.18653/v1/2022.bigscience-1.6
OpenAlex,https://openalex.org/W4411552046,10.1109/icse55347.2025.00129,SpecGen: Automated Generation of Formal Program Specifications via Large Language Models,"In the software development process, formal program specifications play a crucial role in various stages, including requirement analysis, software testing, and verification. However, manually crafting formal program specifications is rather difficult, making the job time-consuming and labor-intensive. Moreover, it is even more challenging to write specifications that correctly and comprehensively describe the semantics of complex programs. To reduce the burden on software developers, automated specification generation methods have emerged. However, existing methods usually rely on predefined templates or grammar, making them struggle to accurately describe the behavior and functionality of complex real-world programs. To tackle this challenge, we introduce SpecGen, a novel technique for formal program specification generation based on Large Language Models (LLMs). Our key insight is to overcome the limitations of existing methods by leveraging the code comprehension capability of LLMs. The process of SpecGen consists of two phases. The first phase employs a conversational approach that guides the LLM in generating appropriate specifications for a given program, aiming to utilize the ability of LLM to generate high-quality specifications. The second phase, designed for where the LLM fails to generate correct specifications, applies four mutation operators to the model-generated specifications and selects verifiable specifications from the mutated ones through a novel heuristic selection strategy by assigning different weights of variants in an efficient manner. We evaluate SpecGen on two datasets, including the SV-COMP Java category benchmark and a manually constructed dataset containing 120 programs. Experimental results demonstrate that SpecGen succeeds in generating verifiable specifications for 279 out of 385 programs, outperforming the existing LLM-based approaches and conventional specification generation tools like Houdini and Daikon. Further investigations on the quality of generated specifications indicate that SpecGen can comprehensively articulate the behaviors of the input program.",2025-04-26,Lezhi Ma; Shangqing Liu; Yi Li; Xiaofei Xie; Lei Bu,,conference-paper,34,https://doi.org/10.1109/icse55347.2025.00129
OpenAlex,https://openalex.org/W4409494409,10.1109/icarc64760.2025.10962997,Evaluating the Effectiveness of Large Language Models in Automated Unit Test Generation,"The increasing use of Artificial Intelligence (AI) in software development underscores the need to select suitable Large Language Models (LLMs) for automating software unit test generation. No prior work has been conducted to evaluate the performance of LLM in this domain. To address this gap, this study evaluates the effectiveness of four prominent LLMs—GPT-4, Claude 3.5, Command-R-08-2024 and Llama 3.1—in generating unit test cases. This study particularly aims to evaluate the performance of these models in real-world testing scenarios. Hence, 106 test cases from 23 test suites based on interviews with software experts and QA engineers are used to ensure relevance and comprehensiveness. These test cases are analyzed using JavaScript Engines Specification Tester (JEST) for code coverage and Stryker for mutation testing while adopting both quantitative and qualitative analysis. The findings reveal that Claude 3.5 consistently outperforms the other models against test success rate, statement coverage, and mutation score with the achieved accuracy of 93.33%, 98.01%, and 89.23% respectively. The results also provide insights into the capabilities of LLMs for automated unit test generation and their integration into the continuous software integration pipeline. Further, the findings authenticated the importance of systematically comparing LLMs for test case generation.",2025-02-19,Tharindu Godage; Sivaraj Nimishan; Shanmuganathan Vasanthapriyan; Vigneshwaran Palanisamy; Joseph Charles; Selvarajah Thuseethan,,conference-paper,5,https://doi.org/10.1109/icarc64760.2025.10962997
OpenAlex,https://openalex.org/W4399511359,10.1145/3644032.3644454,Generating Software Tests for Mobile Applications Using Fine-Tuned Large Language Models,"Motivation. Software tests are a necessity in the development of software to secure functionality, reliability, and usability [10]; however, these tests are costly and time-consuming [6]. Although tool support for software testing has advanced, there remains considerable potential for enhancement. Many software tests are still devised manually, with the creation of unit tests being particularly laborious. Automating the generation of test cases is promising for streamlining this aspect of software testing [6].",2024-04-15,J Hoffmann; Demian Frister,,conference-paper,9,https://doi.org/10.1145/3644032.3644454
OpenAlex,https://openalex.org/W4389285788,10.1007/978-3-031-48796-5_14,SearchGEM5: Towards Reliable Gem5 with Search Based Software Testing and Large Language Models,,2023-12-03,Aidan Dakhama; Karine Even-Mendoza; William B. Langdon; Héctor D. Menéndez; Justyna Petke,Lecture notes in computer science,conference-paper,10,https://doi.org/10.1007/978-3-031-48796-5_14
OpenAlex,https://openalex.org/W4401359291,10.1109/iccsc62074.2024.10616548,A new approach for automatic test case generation from use case diagram using LLMs and prompt engineering,"The automation of test case generation from UML diagrams is a growing field that aims to make the software development process smoother. This paper suggests a new framework that uses generative artificial intelligence (AI) to turn use case diagrams into test cases that can be executed. By getting information from the XML representation of use case diagrams, we can create detailed instructions that guide a generative AI model to make test cases for each use case scenario. This method not only makes test case creation easier but also ensures we cover everything well and accurately, which could make software products get to market faster. this approach shows how traditional software engineering methods and new AI techniques can work well together, giving us an idea of what automated software testing might look like in the future.",2024-06-28,Lahbib Naimi; El Mahi Bouziane; Mohamed Manaouch; Abdeslam Jakimi,,conference-paper,12,https://doi.org/10.1109/iccsc62074.2024.10616548
OpenAlex,https://openalex.org/W4402115786,10.1007/978-3-031-66854-8_3,Towards an Intelligent Test Case Generation Framework Using LLMs and Prompt Engineering,,2024-01-01,Mohamed Boukhlif; Nassim Kharmoum; Mohamed Hanine; Mohcine Kodad; Souad Najoua Lagmiri,Information systems engineering and management,conference-paper,8,https://doi.org/10.1007/978-3-031-66854-8_3
OpenAlex,https://openalex.org/W4408290845,10.3390/software4010005,A Systematic Approach for Assessing Large Language Models’ Test Case Generation Capability,"Software testing ensures the quality and reliability of software products, but manual test case creation is labor-intensive. With the rise of Large Language Models (LLMs), there is growing interest in unit test creation with LLMs. However, effective assessment of LLM-generated test cases is limited by the lack of standardized benchmarks that comprehensively cover diverse programming scenarios. To address the assessment of an LLM’s test case generation ability and lacking a dataset for evaluation, we propose the Generated Benchmark from Control-Flow Structure and Variable Usage Composition (GBCV) approach, which systematically generates programs used for evaluating LLMs’ test generation capabilities. By leveraging basic control-flow structures and variable usage, GBCV provides a flexible framework to create a spectrum of programs ranging from simple to complex. Because GPT-4o and GPT-3.5-Turbo are publicly accessible models, to present real-world regular users’ use cases, we use GBCV to assess LLM performance on them. Our findings indicate that GPT-4o performs better on composite program structures, while all models effectively detect boundary values in simple conditions but face challenges with arithmetic computations. This study highlights the strengths and limitations of LLMs in test generation, provides a benchmark framework, and suggests directions for future improvement.",2025-03-10,Hung–Fu Chang; Mohammad Shokrolah Shirazi,Software,article,6,https://doi.org/10.3390/software4010005
OpenAlex,https://openalex.org/W4411203706,10.1109/deeptest66595.2025.00011,Reinforcement Learning from Automatic Feedback for High-Quality Unit Test Generation,"Software testing is a crucial but time-consuming aspect of software development, and recently, Large Language Models (LLMs) have gained popularity for automated test case generation. However, because LLMs are trained on vast amounts of open-source code, they often generate test cases that do not adhere to best practices and may even contain test smells (anti-patterns). To address this issue, we propose Reinforcement Learning from Static Quality Metrics (RLSQM), wherein we utilize Reinforcement Learning to generate high-quality unit tests based on static analysis-based quality metrics. First, we analyzed LLM-generated tests and show that LLMs frequently do generate undesirable test smells — up to 37% of the time. Then, we implemented lightweight static analysis-based reward model and trained LLMs using this reward model to optimize for five code quality metrics. Our experimental results demonstrate that the RL-optimized Codex model consistently generated higher-quality test cases than the base LLM, improving quality metrics by up to 23%, and generated nearly 100% syntactically-correct code. RLSQM also outperformed GPT-4 on all code quality metrics, in spite of training a substantially cheaper Codex model. We provide insights into how reliably utilize RL to improve test generation quality and show that RLSQM is a significant step towards enhancing the overall efficiency and reliability of automated software testing. Our data are available at this link: https://doi.org/10.6084/m9.figshare.25983166.",2025-05-03,Benjamin Steenhoek; Michele Tufano; Neel Sundaresan; A. Svyatkovskiy,,conference-paper,18,https://doi.org/10.1109/deeptest66595.2025.00011
OpenAlex,https://openalex.org/W4412602987,10.1016/j.cola.2025.101348,TestLoter: A logic-driven framework for automated unit test generation and error repair using large language models,,2025-07-23,Ruofan Yang; Xianghua Xu; Ran Wang,Journal of Computer Languages,article,5,https://doi.org/10.1016/j.cola.2025.101348
OpenAlex,https://openalex.org/W4411653783,10.1007/978-3-031-92178-0_7,Automated Test Case Generation for Software Testing Using Generative AI,,2025-01-01,Ajay Bandi; Harsha Sai Teja Nukala; Bhavya Tatavarthi; Amulya Boggavarapu,Communications in computer and information science,conference-paper,4,https://doi.org/10.1007/978-3-031-92178-0_7
OpenAlex,https://openalex.org/W4409647619,10.1145/3717383.3717389,Test Case Generation for Requirements in Natural Language - An LLM Comparison Study,"The rapid evolution of Large Language Models (LLMs) have opened new possibilities in automating tasks across the software developing life cycle, including test case generation This paper presents a comparative analysis of six LLMs in the context of generating test cases for technical requirements written in natural language (in this case English).We compare publicly available general purpose LLMs viz., BARD, ChatGPT3.5,Claude, Gemini, ChatGPT4.o(Omni) and Llama3.The generated test cases are tested against a Simulink model created for the corresponding set of requirements.The coverage metrics thus generated are used for a quantitative comparison of the LLMs. CCS Concepts Software and its engineering Software notations and tools.",2025-02-20,Brahma Reddy Korraprolu; Pavitra Pinninti; Y. Raghu Reddy,,conference-paper,8,https://doi.org/10.1145/3717383.3717389
OpenAlex,https://openalex.org/W7143364622,10.1007/s10586-026-06021-z,Test case generation using large language models: a systematic literature review,"Abstract Test case generation is a time-consuming and labor-intensive task vital to ensuring software reliability. Automating this process is critical for increasing efficiency and reducing potential human errors in test case generation. This study systematically examined the applications and motivations of Large Language Models (LLMs) in test case generation. The Systematic Literature Review (SLR) method was chosen to identify gaps in the existing literature and comprehensively evaluate the impact of LLMs in this field. 38 peer-reviewed articles published between 2020 and 2025 in databases such as Science Direct, IEEE Xplore, ACM Digital Library, and SpringerLink, addressing the use of LLMs in test case generation, were systematically analyzed. The review evaluated the datasets used, LLM training and test generation techniques, targeted programming languages, preprocessing and postprocessing methods, and integration strategies with existing software workflows. The findings highlight the ability of LLMs to increase the speed and coverage of test case generation in test automation, highlight challenges such as dataset quality and integration complexities, and suggest potential solutions to address these issues. This review provides an important resource for researchers using LLMs in automated test generation, providing insights into their capabilities and encouraging further research in this area.",2026-03-30,Murat Tasarsu; Ahmet Vedat Tokmak; Cagatay Catal,Cluster Computing,review,3,https://doi.org/10.1007/s10586-026-06021-z
